_id.dl_date,_id.dl_oc,_id.dl_occ,dl_count
34,"Vadodara (Gujarat)","Vadodara",379.0
34,"Valsad_DC (Gujarat)","Vapi",7.0
34,"Vapi (Gujarat)","Vapi",136.0
34,"Varanasi (Uttar Pradesh)","Varanasi",138.0
34,"Vellore_DC (Tamil Nadu)","Vellore",4.0
34,"Vijayawada (Andhra Pradesh)","Vijayawada",57.0
34,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",23.0
34,"cuttack (Orissa)","Cuttack",36.0
34,"dhanbad (Jharkhand)","Dhanbad",1.0
34,"jamshedpur (Jharkhand)","Jamshedpur",8.0
34,"srinagar_central (Jammu & Kashmir)","Srinagar",3.0
35,,,297.0
35,"AMD_PC (Gujarat)","Ahmedabad",896.0
35,"AMD_Tragad_DPC (Gujarat)","Ahmedabad",1.0
35,"Agra (Uttar Pradesh)","Agra",199.0
35,"Airport (Tamil Nadu)","Chennai",5.0
35,"Ajmer_DC (Rajasthan)","Ajmer",23.0
35,"Aligarh (Uttar Pradesh)","Aligarh",36.0
35,"Allahabad (Uttar Pradesh)","Allahabad",11.0
35,"Ambala (Haryana)","Ambala",150.0
35,"Amritsar_DC (Punjab)","Amritsar",202.0
35,"Anand_Dc (Gujarat)","Anand",3.0
35,"Aurangabad (Maharashtra)","Aurangabad",44.0
35,"Ayanambakkam (Tamil Nadu)","Chennai",11.0
35,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",65.0
35,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",4967.0
35,"BLR_JPNagar_Pc (Karnataka)","Bangalore",41.0
35,"BLR_Tippasandra_DPC (Karnataka)","Bangalore",56.0
35,"Bareilly (Uttar Pradesh)","Bareilly",36.0
35,"Begumpet HYD (Andhra Pradesh)","Hyderabad",89.0
35,"Belgaum_Dc (Karnataka)","Belgaum",80.0
35,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",14.0
35,"Bengaluru_Bellandur (Karnataka)","Bangalore",7.0
35,"Bengaluru_East (Karnataka)","Bangalore",4.0
35,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",16.0
35,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",14.0
35,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",35.0
35,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",12.0
35,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",39.0
35,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",7.0
35,"Bengaluru_West (Karnataka)","Bangalore",26.0
35,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",4.0
35,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",16.0
35,"Bhatinda (Punjab)","Bhatinda",46.0
35,"Bhavnagar_Dc (Gujarat)","Bhavnagar",14.0
35,"Bhiwandi_Pc (Maharashtra)","Mumbai",4770.0
35,"Bhopal_Hub (Madhya Pradesh)","Bhopal",52.0
35,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",55.0
35,"Bikaner_DC (Rajasthan)","Bikaner",3.0
35,"Blr_Domlur (Karnataka)","Bangalore",669.0
35,"Blr_Ganabharathi (Karnataka)","Bangalore",57.0
35,"CCU_DumDum_DPC (West Bengal)","Kolkata",112.0
35,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1869.0
35,"CCU_Lake Avenue_DPC (West Bengal)","Kolkata",5.0
35,"CJB (Tamil Nadu)","Coimbatore",71.0
35,"Central Goa (Goa)","Goa",1.0
35,"Chandigarh_Hub (Chandigarh)","Chandigarh",280.0
35,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",890.0
35,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",26.0
35,"Chennai_Avadi (Tamil Nadu)","Chennai",1.0
35,"Chennai_Madhavaram_DC (Tamil Nadu)","Chennai",12.0
35,"Chennai_Mylapore (Tamil Nadu)","Chennai",15.0
35,"Chennai_Poonamallee (Tamil Nadu)","Chennai",140.0
35,"Chennai_Porur_DC (Tamil Nadu)","Chennai",9.0
35,"Chennai_Redhills (Tamil Nadu)","Chennai",5.0
35,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",20.0
35,"Dehradun (Uttarakhand)","Dehradun",79.0
35,"Del_B_RPC (Delhi)","Delhi NCR",4186.0
35,"Del_Okhla_PC (Delhi)","Delhi NCR",10199.0
35,"Delhi_S_PC (Delhi)","Delhi NCR",9200.0
35,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",24.0
35,"Dharwad_Dc (Karnataka)","Hubli",3.0
35,"Durg_Bhilai_DC (Chhattisgarh)","Durg-Bhilainagar",2.0
35,"Erode (Tamil Nadu)","Erode",41.0
35,"GGN_DPC (Haryana)","Delhi NCR",1.0
35,"GGN_Gateway (Haryana)","Delhi NCR",6998.0
35,"GZB_Mohan_Nagar_DPC (Uttar Pradesh)","Delhi NCR",394.0
35,"Goa_Margao_Dc (Goa)","Goa",3.0
35,"Guntur_DC (Andhra Pradesh)","Guntur",6.0
35,"Guwahati_North (Assam)","Guwahati",2.0
35,"Guwahati_Sixmile (Assam)","Guwahati",5.0
35,"Guwahati_South (Assam)","Guwahati",9.0
35,"Guwahati_West (Assam)","Guwahati",3.0
35,"Gwalior_DC (Madhya Pradesh)","Gwalior",316.0
35,"HBR Layout PC (Karnataka)","Bangalore",44.0
35,"HQ (Haryana)","Delhi NCR",52.0
35,"HS18 Daruhera Implant (Delhi)","Delhi NCR",417.0
35,"Haridwar (Uttarakhand)","Haridwar",18.0
35,"Hathras (Uttar Pradesh)","Hathras",20.0
35,"Hisar (Haryana)","Hisar",461.0
35,"Hosur_Dc (Tamil Nadu)","Hosur",83.0
35,"Hubli_Dc (Karnataka)","Hubli",24.0
35,"Hyd-Ecil (Andhra Pradesh)","Hyderabad",10.0
35,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",64.0
35,"Hyd_Attapur_Dc (Andhra Pradesh)","Hyderabad",1.0
35,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",6.0
35,"Hyd_Banjarahills_DC (Andhra Pradesh)","Hyderabad",3.0
35,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",23.0
35,"Hyd_East (Andhra Pradesh)","Hyderabad",79.0
35,"Hyd_Gachibowli (Andhra Pradesh)","Hyderabad",3.0
35,"Hyd_Hub (Andhra Pradesh)","Hyderabad",766.0
35,"Hyd_Jeedimetla_Dc (Andhra Pradesh)","Hyderabad",4.0
35,"Hyd_Kavadiguda_PC (Andhra Pradesh)","Hyderabad",1.0
35,"Hyd_Kukatpally_PC (Andhra Pradesh)","Hyderabad",11.0
35,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",1.0
35,"Hyd_Miyapur_Dc (Andhra Pradesh)","Hyderabad",7.0
35,"Hyd_North (Andhra Pradesh)","Hyderabad",22.0
35,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",15.0
35,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",1.0
35,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",3.0
35,"Indore_Las (Madhya Pradesh)","Indore",434.0
35,"Indore_Lasudia_DPC (Madhya Pradesh)","Indore",254.0
35,"Jaipur_Hub (Rajasthan)","Jaipur",466.0
35,"Jalandhar_DC (Punjab)","Jalandhar",121.0
35,"Jalandhar_Sodal Road (Punjab)","Jalandhar",295.0
35,"Jammu_SubhashNagar_DC (Jammu & Kashmir)","Jammu",162.0
35,"Jamnagar_Dc (Gujarat)","Jamnagar",4.0
35,"Jodhpur (Rajasthan)","Jodhpur",122.0
35,"Kanpur (Uttar Pradesh)","Kanpur",427.0
35,"Karnal (Haryana)","Karnal",63.0
35,"Karur (Tamil Nadu)","Karur",9.0
35,"Kirtinagar_PC (Delhi)","Delhi NCR",6241.0
35,"Kota (Rajasthan)","Kota",23.0
35,"LowerParel_CP (Maharashtra)","Mumbai",1.0
35,"Lucknow (Uttar Pradesh)","Lucknow",60.0
35,"Lucknow_Aliganj (Uttar Pradesh)","Lucknow",28.0
35,"Lucknow_Gomti Nagar (Uttar Pradesh)","Lucknow",17.0
35,"Lucknow_Vishnu Lok (Uttar Pradesh)","Lucknow",150.0
35,"Ludhiana_DC (Punjab)","Ludhiana",1017.0
35,"Madurai (Tamil Nadu)","Madurai",67.0
35,"Mangalore (Karnataka)","Mangalore",3.0
35,"Meerut (Uttar Pradesh)","Meerut",273.0
35,"Mehedipatnam (Andhra Pradesh)","Hyderabad",28.0
35,"Mehsana_Dc (Gujarat)","Mehsana",1.0
35,"Moradabad_DC (Uttar Pradesh)","Bareilly",260.0
35,"Mount Road (Tamil Nadu)","Chennai",1.0
35,"Mumbai Borivali (Maharashtra)","Mumbai",1.0
35,"Mumbai Chandivali (Maharashtra)","Mumbai",1.0
35,"Mumbai Hub (Maharashtra)","Mumbai",183.0
35,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",5637.0
35,"Mumbai_Fort _Dc (Maharashtra)","Mumbai",1.0
35,"Mumbai_Kalyan (Maharashtra)","Mumbai",2.0
35,"Mumbai_Khar West _Dc (Maharashtra)","Mumbai",5.0
35,"Mumbai_MaladWest_CP (Maharashtra)","Mumbai",2.0
35,"Mysore (Karnataka)","Mysore",27.0
35,"Nagpur (Maharashtra)","Nagpur",2.0
35,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",224.0
35,"Nanded_Dc (Maharashtra)","Nanded",1.0
35,"Nashik Road (Maharashtra)","Nashik",39.0
35,"North BLR (Karnataka)","Bangalore",9.0
35,"OK_RPC (Delhi)","Delhi NCR",3.0
35,"Panaji Goa (Goa)","Goa",1.0
35,"Panipat_PC (Haryana)","Panipat",235.0
35,"Patiala (Punjab)","Patiala",114.0
35,"Pondicherry (Pondicherry)","Pondicherry",143.0
35,"Pune Hub (Maharashtra)","Pune",382.0
35,"RS.Davanagere (Karnataka)","Davangere",14.0
35,"Raipur_DC (Chhattisgarh)","Raipur",156.0
35,"Raipur_Sunder Nagar_DC (Chhattisgarh)","Raipur",100.0
35,"Rajamundry_DC (Andhra Pradesh)","Rajamundry",11.0
35,"Rajkot (Gujarat)","Rajkot",294.0
35,"Ranchi_1 (Jharkhand)","Ranchi",39.0
35,"Rohtak (Haryana)","Rohtak",77.0
35,"Rudrapur (Uttarakhand)","Rudrapur",53.0
35,"Salem (Tamil Nadu)","Salem",13.0
35,"Silvassa_DC (Gujarat)","Silvassa",9.0
35,"Sonipat (Haryana)","Sonipat",683.0
35,"StarCJ_BLR (Karnataka)","Bangalore",272.0
35,"Surat_Magob_Dc (Gujarat)","Surat",664.0
35,"Surat_Pc (Gujarat)","Surat",817.0
35,"Tiruchi (Tamil Nadu)","Tiruchi",8.0
35,"Tirupati (Andhra Pradesh)","Tirupati",3.0
35,"Tirupur (Tamil Nadu)","Tirupur",372.0
35,"Udaipur_DC (Rajasthan)","Udaipur",65.0
35,"Ujjain (Madhya Pradesh)","Ujjain",2.0
35,"Vadodara (Gujarat)","Vadodara",154.0
35,"Valsad_DC (Gujarat)","Vapi",3.0
35,"Vapi (Gujarat)","Vapi",102.0
35,"Varanasi (Uttar Pradesh)","Varanasi",80.0
35,"Vellore_DC (Tamil Nadu)","Vellore",4.0
35,"Vijayawada (Andhra Pradesh)","Vijayawada",10.0
35,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",25.0
35,"Vizag _NAD (Andhra Pradesh)","Vishakhapatnam",2.0
35,"Vizag_Gajuwaka (Andhra Pradesh)","Vishakhapatnam",2.0
35,"cuttack (Orissa)","Cuttack",36.0
35,"jammu_Central (Jammu & Kashmir)","Jammu",7.0
35,"jamshedpur (Jharkhand)","Jamshedpur",19.0
36,,,267.0
36,"AMD_PC (Gujarat)","Ahmedabad",1005.0
36,"Agra (Uttar Pradesh)","Agra",172.0
36,"Airport (Tamil Nadu)","Chennai",20.0
36,"Ajmer_DC (Rajasthan)","Ajmer",59.0
36,"Aligarh (Uttar Pradesh)","Aligarh",18.0
36,"Allahabad (Uttar Pradesh)","Allahabad",8.0
36,"Ambala (Haryana)","Ambala",93.0
36,"Amritsar_DC (Punjab)","Amritsar",140.0
36,"Anand_Dc (Gujarat)","Anand",3.0
36,"Aurangabad (Maharashtra)","Aurangabad",48.0
36,"Ayanambakkam (Tamil Nadu)","Chennai",15.0
36,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",128.0
36,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",6338.0
36,"BLR_Hub (Karnataka)","Bangalore",1.0
36,"BLR_JPNagar_Pc (Karnataka)","Bangalore",14.0
36,"BLR_Tippasandra_DPC (Karnataka)","Bangalore",19.0
36,"Bareilly (Uttar Pradesh)","Bareilly",56.0
36,"Begumpet HYD (Andhra Pradesh)","Hyderabad",83.0
36,"Belgaum_Dc (Karnataka)","Belgaum",80.0
36,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",21.0
36,"Bengaluru_Bellandur (Karnataka)","Bangalore",3.0
36,"Bengaluru_East (Karnataka)","Bangalore",5.0
36,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",12.0
36,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",18.0
36,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",24.0
36,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",12.0
36,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",17.0
36,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",14.0
36,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",1.0
36,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",19.0
36,"Bhatinda (Punjab)","Bhatinda",14.0
36,"Bhavnagar_Dc (Gujarat)","Bhavnagar",13.0
36,"Bhiwandi_Pc (Maharashtra)","Mumbai",4375.0
36,"Bhiwandi_RPC (Maharashtra)","Mumbai",1.0
36,"Bhopal_Hub (Madhya Pradesh)","Bhopal",18.0
36,"Bhopal_Kartar Arcade (Madhya Pradesh)","Bhopal",2.0
36,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",37.0
36,"Bikaner_DC (Rajasthan)","Bikaner",8.0
36,"Blr_Domlur (Karnataka)","Bangalore",429.0
36,"Blr_Ganabharathi (Karnataka)","Bangalore",50.0
36,"Bokaro (Jharkhand)","Bokaro",23.0
36,"CCU_DumDum_DPC (West Bengal)","Kolkata",87.0
36,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1125.0
36,"CCU_Lake Avenue_DPC (West Bengal)","Kolkata",2.0
36,"CCU_New Alipore_DPC (West Bengal)","Kolkata",226.0
36,"CJB (Tamil Nadu)","Coimbatore",70.0
36,"Central Goa (Goa)","Goa",10.0
36,"Chandigarh_Hub (Chandigarh)","Chandigarh",300.0
36,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",687.0
36,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",33.0
36,"Chennai_Chrompet_DPC (Tamil Nadu)","Chennai",3.0
36,"Chennai_Egmore_DC (Tamil Nadu)","Chennai",1.0
36,"Chennai_Madhavaram_DC (Tamil Nadu)","Chennai",32.0
36,"Chennai_Mylapore (Tamil Nadu)","Chennai",6.0
36,"Chennai_Poonamallee (Tamil Nadu)","Chennai",3.0
36,"Chennai_Porur_DC (Tamil Nadu)","Chennai",7.0
36,"Chennai_Porur_DPC (Tamil Nadu)","Chennai",2.0
36,"Chennai_Potheri (Tamil Nadu)","Chennai",1.0
36,"Chennai_Redhills (Tamil Nadu)","Chennai",5.0
36,"Chennai_Sholinganallur_Dc (Tamil Nadu)","Chennai",7.0
36,"Chromepet (Tamil Nadu)","Chennai",18.0
36,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",21.0
36,"Dehradun (Uttarakhand)","Dehradun",136.0
36,"Del_B_RPC (Delhi)","Delhi NCR",1219.0
36,"Del_Okhla_PC (Delhi)",,1.0
36,"Del_Okhla_PC (Delhi)","Delhi NCR",10066.0
36,"Delhi_Kishangarh_DPC (Delhi)","Delhi NCR",1.0
36,"Delhi_S_PC (Delhi)",,1.0
36,"Delhi_S_PC (Delhi)","Delhi NCR",12499.0
36,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",12.0
36,"Dharwad_Dc (Karnataka)","Hubli",5.0
36,"Durg_Bhilai_DC (Chhattisgarh)","Durg-Bhilainagar",8.0
36,"Erode (Tamil Nadu)","Erode",56.0
36,"GGN_Gateway (Haryana)","Delhi NCR",7283.0
36,"GZB_Mohan_Nagar_DPC (Uttar Pradesh)","Delhi NCR",813.0
36,"Ghaziabad_Vasundhra (Uttar Pradesh)","Delhi NCR",1.0
36,"Goa_Margao_Dc (Goa)","Goa",1.0
36,"Goa_Ponda_Dc (Goa)","Goa",5.0
36,"Gulbarga (Karnataka)","Gulbarga",1.0
36,"Guntur_DC (Andhra Pradesh)","Guntur",4.0
36,"Guwahati_North (Assam)","Guwahati",3.0
36,"Guwahati_Sixmile (Assam)","Guwahati",1.0
36,"Guwahati_South (Assam)","Guwahati",4.0
36,"HBR Layout PC (Karnataka)","Bangalore",11.0
36,"HQ (Haryana)","Delhi NCR",2.0
36,"HS18 Daruhera Implant (Delhi)","Delhi NCR",260.0
36,"Haridwar (Uttarakhand)","Haridwar",3.0
36,"Hisar (Haryana)","Hisar",109.0
36,"Hosur_Dc (Tamil Nadu)","Hosur",50.0
36,"Hubli_Dc (Karnataka)","Hubli",39.0
36,"Hyd-Ecil (Andhra Pradesh)","Hyderabad",1.0
36,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",37.0
36,"Hyd_Attapur_Dc (Andhra Pradesh)","Hyderabad",2.0
36,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",4.0
36,"Hyd_Banjarahills_DC (Andhra Pradesh)","Hyderabad",23.0
36,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",10.0
36,"Hyd_Chandanagar_Dc (Andhra Pradesh)","Hyderabad",3.0
36,"Hyd_East (Andhra Pradesh)","Hyderabad",349.0
36,"Hyd_Gachibowli (Andhra Pradesh)","Hyderabad",2.0
36,"Hyd_Hub (Andhra Pradesh)","Hyderabad",870.0
36,"Hyd_Jeedimetla_Dc (Andhra Pradesh)","Hyderabad",4.0
36,"Hyd_Kukatpally_PC (Andhra Pradesh)","Hyderabad",1.0
36,"Hyd_LB-Nagar_Dc (Andhra Pradesh)","Hyderabad",2.0
36,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",4.0
36,"Hyd_Miyapur_Dc (Andhra Pradesh)","Hyderabad",3.0
36,"Hyd_North (Andhra Pradesh)","Hyderabad",40.0
36,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",7.0
36,"Hyd_Tarnaka_Dc (Andhra Pradesh)","Hyderabad",2.0
36,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",1.0
36,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",3.0
36,"Indore_Las (Madhya Pradesh)","Indore",336.0
36,"Indore_Lasudia_DPC (Madhya Pradesh)","Indore",225.0
36,"Jabalpur (Madhya Pradesh)","Jabalpur",24.0
36,"Jaipur_Hub (Rajasthan)","Jaipur",462.0
36,"Jalandhar_DC (Punjab)","Jalandhar",79.0
36,"Jalandhar_Sodal Road (Punjab)","Jalandhar",126.0
36,"Jammu_SubhashNagar_DC (Jammu & Kashmir)","Jammu",231.0
36,"Jamnagar_Dc (Gujarat)","Jamnagar",6.0
36,"Jodhpur (Rajasthan)","Jodhpur",69.0
36,"Kanpur (Uttar Pradesh)","Kanpur",21.0
36,"Karnal (Haryana)","Karnal",55.0
36,"Karur (Tamil Nadu)","Karur",7.0
36,"Kirtinagar_PC (Delhi)","Delhi NCR",5316.0
36,"Kolhapur_DC (Maharashtra)","Kolhapur",89.0
36,"Kota (Rajasthan)","Kota",33.0
36,"Lucknow (Uttar Pradesh)","Lucknow",154.0
36,"Lucknow_Aliganj (Uttar Pradesh)","Lucknow",22.0
36,"Lucknow_Gomti Nagar (Uttar Pradesh)","Lucknow",1.0
36,"Lucknow_Indira Nagar (Uttar Pradesh)","Lucknow",7.0
36,"Lucknow_Vishnu Lok (Uttar Pradesh)","Lucknow",115.0
36,"Ludhiana_DC (Punjab)","Ludhiana",187.0
36,"Ludhiana_Dugri (Punjab)","Ludhiana",34.0
36,"Madurai (Tamil Nadu)","Madurai",34.0
36,"Mangalore (Karnataka)","Mangalore",4.0
36,"Meerut (Uttar Pradesh)","Meerut",198.0
36,"Mehedipatnam (Andhra Pradesh)","Hyderabad",19.0
36,"Moradabad_DC (Uttar Pradesh)","Bareilly",267.0
36,"Mumbai Borivali (Maharashtra)","Mumbai",1.0
36,"Mumbai Chandivali (Maharashtra)","Mumbai",2.0
36,"Mumbai Hub (Maharashtra)","Mumbai",2.0
36,"Mumbai_Ambernath_Dc (Maharashtra)","Mumbai",1.0
36,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",5106.0
36,"Mumbai_CottonGreen_PC (Maharashtra)","Mumbai",1.0
36,"Mumbai_Kalyan (Maharashtra)","Mumbai",4.0
36,"Mysore (Karnataka)","Mysore",23.0
36,"Nagpur (Maharashtra)","Nagpur",1.0
36,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",104.0
36,"Nanded_Dc (Maharashtra)","Nanded",1.0
36,"Nashik Road (Maharashtra)","Nashik",13.0
36,"Panaji Goa (Goa)","Goa",1.0
36,"Panipat_PC (Haryana)","Panipat",262.0
36,"Patiala (Punjab)","Patiala",122.0
36,"Pondicherry (Pondicherry)","Pondicherry",109.0
36,"Pune Hub (Maharashtra)","Pune",273.0
36,"RS.Davanagere (Karnataka)","Davangere",8.0
36,"Raipur_DC (Chhattisgarh)","Raipur",185.0
36,"Raipur_Sunder Nagar_DC (Chhattisgarh)","Raipur",130.0
36,"Rajamundry_DC (Andhra Pradesh)","Rajamundry",13.0
36,"Rajkot (Gujarat)","Rajkot",481.0
36,"Ranchi_1 (Jharkhand)","Ranchi",35.0
36,"Rohtak (Haryana)","Rohtak",136.0
36,"Rudrapur (Uttarakhand)","Rudrapur",44.0
36,"Salem (Tamil Nadu)","Salem",10.0
36,"Sangli_Dc (Maharashtra)","Sangli",26.0
36,"Shillong (Meghalaya)","Shillong",5.0
36,"Solapur_DC (Maharashtra)","Solapur",47.0
36,"Sonipat (Haryana)","Sonipat",176.0
36,"StarCJ_BLR (Karnataka)","Bangalore",274.0
36,"Surat_Magob_Dc (Gujarat)","Surat",73.0
36,"Surat_Pc (Gujarat)","Surat",663.0
36,"Tiruchi (Tamil Nadu)","Tiruchi",8.0
36,"Tirupati (Andhra Pradesh)","Tirupati",7.0
36,"Tirupur (Tamil Nadu)","Tirupur",438.0
36,"Udaipur_DC (Rajasthan)","Udaipur",61.0
36,"Udupi (Karnataka)","Mangalore",2.0
36,"Vadodara (Gujarat)","Vadodara",153.0
36,"Valsad_DC (Gujarat)","Vapi",1.0
36,"Vapi (Gujarat)","Vapi",79.0
36,"Varanasi (Uttar Pradesh)","Varanasi",44.0
36,"Vellore_DC (Tamil Nadu)","Vellore",3.0
36,"Vijayawada (Andhra Pradesh)","Vijayawada",19.0
36,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",32.0
36,"Vizag _NAD (Andhra Pradesh)","Vishakhapatnam",1.0
36,"Vizag_Gajuwaka (Andhra Pradesh)","Vishakhapatnam",1.0
36,"cuttack (Orissa)","Cuttack",35.0
36,"dhanbad (Jharkhand)","Dhanbad",3.0
36,"jammu_Central (Jammu & Kashmir)","Jammu",5.0
36,"jamshedpur (Jharkhand)","Jamshedpur",12.0
36,"srinagar_south (Jammu & Kashmir)","Srinagar",8.0
37,,,270.0
37,"AMD_PC (Gujarat)","Ahmedabad",898.0
37,"Agra (Uttar Pradesh)","Agra",105.0
37,"Airport (Tamil Nadu)","Chennai",15.0
37,"Ajmer_DC (Rajasthan)","Ajmer",37.0
37,"Allahabad (Uttar Pradesh)","Allahabad",13.0
37,"Ambala (Haryana)","Ambala",125.0
37,"Amd_Chandkheda_Dc (Gujarat)","Ahmedabad",7.0
37,"Amritsar_DC (Punjab)","Amritsar",180.0
37,"Anand_Dc (Gujarat)","Anand",5.0
37,"Aurangabad (Maharashtra)","Aurangabad",18.0
37,"Ayanambakkam (Tamil Nadu)","Chennai",10.0
37,"BLR_Central (Karnataka)","Bangalore",1.0
37,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",47.0
37,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",4727.0
37,"BLR_Hub (Karnataka)","Bangalore",1.0
37,"BLR_JPNagar_Pc (Karnataka)","Bangalore",24.0
37,"BLR_Tippasandra_DPC (Karnataka)","Bangalore",45.0
37,"Bareilly (Uttar Pradesh)","Bareilly",24.0
37,"Begumpet HYD (Andhra Pradesh)","Hyderabad",34.0
37,"Belgaum_Dc (Karnataka)","Belgaum",87.0
37,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",12.0
37,"Bengaluru_Bellandur (Karnataka)","Bangalore",6.0
37,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",18.0
37,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",20.0
37,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",29.0
37,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",12.0
37,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",14.0
37,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",15.0
37,"Bengaluru_West (Karnataka)","Bangalore",13.0
37,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",3.0
37,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",12.0
37,"Bhavnagar_Dc (Gujarat)","Bhavnagar",8.0
37,"Bhiwandi_Pc (Maharashtra)","Mumbai",5528.0
37,"Bhopal_Hub (Madhya Pradesh)","Bhopal",19.0
37,"Bhopal_Kartar Arcade (Madhya Pradesh)","Bhopal",6.0
37,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",2.0
37,"Bhubaneswar_Patia (Orissa)","Bhubaneshwar",1.0
37,"Bikaner_DC (Rajasthan)","Bikaner",10.0
37,"Blr_Domlur (Karnataka)","Bangalore",411.0
37,"Blr_Ganabharathi (Karnataka)","Bangalore",43.0
37,"Bokaro (Jharkhand)","Bokaro",2.0
37,"CCU_DumDum_DPC (West Bengal)","Kolkata",102.0
37,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1439.0
37,"CCU_Lake Avenue_DPC (West Bengal)","Kolkata",195.0
37,"CCU_South (West Bengal)","Kolkata",1.0
37,"CJB (Tamil Nadu)","Coimbatore",52.0
37,"Chandigarh_Hub (Chandigarh)","Chandigarh",312.0
37,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",744.0
37,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",28.0
37,"Chennai_Egmore_DPC (Tamil Nadu)","Chennai",2.0
37,"Chennai_Madhavaram_DC (Tamil Nadu)","Chennai",12.0
37,"Chennai_Mylapore (Tamil Nadu)","Chennai",10.0
37,"Chennai_Perungudi_DPC (Tamil Nadu)","Chennai",1.0
37,"Chennai_Poonamallee (Tamil Nadu)","Chennai",28.0
37,"Chennai_Porur_DC (Tamil Nadu)","Chennai",2.0
37,"Chennai_Redhills (Tamil Nadu)","Chennai",2.0
37,"Chennai_Sholinganallur_Dc (Tamil Nadu)","Chennai",1.0
37,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",32.0
37,"Cuddalore_DC (Tamil Nadu)","Cuddalore",1.0
37,"Darbhanga (Bihar)","Darbhanga",3.0
